id,question_id,question,answer,rubric,score,pred_score
904f72f8-4349-475c-8337-7b2474135cba,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Bei 22 Grad ist die mittlere Geschwindigkeit zu gering um eine Reaktion auszulösen , nur schnellere Teilchen reagieren miteinander Bei 45 Grad hatten viele Teilchen EA erreicht , somit reagieren die Teilchen schnell .
Bei 75 Grad reichte EA bei fast jedem Zusammenstoß aus , um eine Reaktion zu auszulösen .
Wenn Teilchen mit einer bestimmten Geschwindigkeit aufeinanderstoßen , dann reagieren sie miteinander von Kugeln zu Stäbchen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Correct,Correct
1c056e3b-7b5e-40b9-9e29-87671567302a,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Prozentualer Anteil sinkt mit Anstieg nach der Temperatur , ist dafür jedoch breitgefächerterdrei Darstellungen , oben viele , in der Mitte weniger und unten ganz wenig ; oben bleiben kurzen Zeitraum , mittlere länger und unten am längsten
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
98ead536-7278-4db5-8985-8255e17a4b78,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Die Teilchen sind in dem Bereich von 0 m / s- 2500 m / s zu verorten .
Die Häufigkeit ist sehr gestreckt und dadurch der Großteil der Teilchenim Bereich zwischen 400 m / s- 1550 m / s Deutlich unterschiedliche Geschwindigkeiten der Teilchen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
051c86ad-8ecf-470f-8456-1c283484676e,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Mit steigender Temperatur bringen immer mehr Teilchen die Mindestenergie auf .
Ein Schimmer der signalisiert , dass ein Teilchen die benötigte Energie erreicht hat .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
6d3fa784-85fd-48eb-836f-515e1c588dab,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell 22 ° : Die Mindestenergie ist meistens nicht gegeben und die Teilchen brauchen ziemlich lange um zu reagieren .
Die Energie ist nicht ausreichend .
45 ° : Die Mindestenergie ist meistens erreicht und die Teilchen reagieren miteinander .
Nur langsamere Teilchen reagieren langsamer .
Die Energie ist gerade ausreichend .
75 ° : Die Mindestgeschwindigkeit ist erreicht und die Teilchen reagieren sehr schnell miteinander .
Die Energie ist definitiv ausreichend Wie im Video gezeigt :))) Die Geschwindigkeit muss der Temperatur angepasst sein .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
056288bf-eb33-437e-a5a3-3210bae5b980,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Immer mehr Teilchen stoßen zusammen und reagieren zu den Produkten , dabei gibt es aber ein Maximum an dem die Geschwindigkeit der Teilchen wieder abnimmt onwohl die Geschwindigkeit steigt viele Produkte weniger Koalitionen schnelle Teilchen die aneinander vorbeifliegen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
dcd6c8c9-3992-42cd-acdc-6cdb6289a792,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Je niedriger die Temperatur , desto weniger Teilchen bringen die Mindesttemperatur auf .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
3e2041c3-49e4-4b20-b9c0-4f3b8b016391,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Desto höher doe temp desto mehr teilchen haben genug energie
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,Incorrect
25a73f76-e9c0-4d12-8366-500e315a43d1,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Man kann Masse und Volumen als eine geeignete Größe definieren da Wasser und Gas als Produkte herauskommen und diese einen Wert verändern .
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
8f2ab963-5959-47d9-9a75-eccbe6c6d9d2,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Da gasförmiges Wasserstoff bei dieser Reaktion entsteht , kann man das Volumen dieses bestimmen , um auf die Reaktionsgeschwindigkeit zu kommen .
Auch nimmt die Masse an Magnesium-Atomen ab und die Konzentration von Magnesium-Ionen zu .
Zudem reagieren die Oxonium-Ionen zu Wasserstoff und Wasser , womit sich der ph-Wert erhöht .
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Correct,Correct
e0d766f4-7aff-4917-82cc-3372dc20a2a9,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Man könnte das Volumen messen , da am Ende ein Gas entsteht und den Säuregehalt durch den ph-Wert .
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
b67a2c2f-c8ff-4617-93a2-5095aa6795b7,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Entstehung des Wasserstoffs messen ( Volumen des entstehenden Gases bestimmen ) Veränderung Säure ( pH-Wert messen , Konzentration der H3O + -Ionen )
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
93eceb49-0023-41d5-9f3b-6271fdd41158,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Volumen : Wasserstoff Masse : Magnesium , Konzentration : Magnesium , H + ph- wert und säure
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Correct
810fd95c-2962-4d0a-bbf4-af97b40586e1,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Durch den Verlust des Produktes H2 , welches Gasförmig ist , verliert das Gemisch an Gewicht .
Deswegen lohnt es sicht , die Masse zu messen , um den Reaktionsprozess zu erfassen .
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
0dbfc74c-1932-4076-a088-cbf33cd38275,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Volumen Säuregehalt
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
0a34709a-bf42-4799-8205-132bef945488,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Volumen , Masse und Konzentration
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
1dec0452-1b9b-4c09-9471-87075a382825,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Aggregatzustand Zeit Volumen Masse
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
96c151d0-dedc-43a2-87ea-7f8152e93e9f,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","v pro t
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
b3a3abb8-645e-4ae6-8d40-46db6fa4f765,dad43e50-3167-41d6-996c-5b6e5f200c07,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","H2 da es neu dazukommt und 2 H3O bzw H2O da es vorher und nacher im selben Agregadzustand sein wird .
","{'Incorrect': ['Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen.', 'Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss.'], 'Correct': 'Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passnedem Beispiel.'}",Incorrect,Incorrect
