id,question_id,question,answer,rubric,score,pred_score
3c23c323-3854-4962-9146-3c5f69058e27,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Bei 22 grad bringt nur ein kleiner Bruchteil der teilchen die Mindestenergie auf .
Bei 45 bringt ca 1/3 die Mindestenergie auf und bei 75 ca mehr als die hälfte der Teilchen .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Correct,"Correct.

Rationale:
Die Antwort des Schülers deutet die MB-Verteilung korrekt aufgabenbezogen (bei 22 °C nur ein kleiner Bruchteil, bei 45 °C ca. 1/3, bei 75 °C mehr als die Hälfte der Teilchen erreichen die Mindestenergie)"
f72c8feb-a345-45d5-bad8-71635c2be434,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell An der Stelle der Mindestenergie haben alle Funktionen den Höhepunkt erreicht und verlaufen somit negativ .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

Rationale:
Die Antwort des Schülers deutet die MB-Verteilung nicht korrekt im Kontext der Aufgabenstellung. Es wird fälschlicherweise behauptet, dass an der Stelle der Mindestenergie alle Funktionen den Höhepunkt erreichen, was nicht zutrifft. Die MB-Verteilung hat ihren Höhepunkt bei einer Energie"
a783106b-0f2a-4432-ac96-787d0d1939ce,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Höhere Temperatur = mehr Teilchen bringen Mindestenergie auf Teilchen mit „ Energiering “ darstellen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Correct,"Incorrect.

Rationale:
Der Schüler erkennt zwar, dass bei höherer Temperatur mehr Teilchen die Mindestenergie aufbringen (""Höhere Temperatur = mehr Teilchen bringen Mindestenergie auf""), aber es fehlt eine konkrete, aufgabenbezogene Deutung der MB-Verteilung mit den geforderten Werten (z.B."
fe36c990-fd1d-4793-bb5a-21e0cda5e493,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Bei 22 Grad is die mittl .
Geschwindigkeit zu gering , um eine Reaktion auszulösen , nur schnellere Teilchen reagierten miteinander .
Bei 45 Grad hatten viele Teilchen EA erreicht , somit reagierten die Teilchen schnell .
Bei 75 Grad reichte EA bei fast jedem Zusammenstoß aus , um eine Reaktion auszulösen .
Wenn Teilchen mit einer bestimmten Mindestgeschwindigkeit aufeinanderstoßen , dann reagieren miteinander von Kugeln zu Stäbchen .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Correct,"Correct.

Rationale:
Die Antwort des Schülers deutet die MB-Verteilung aufgabenbezogen korrekt: Es wird beschrieben, dass bei 22 °C nur wenige Teilchen die Mindestenergie (EA) erreichen, bei 45 °C viele Teilchen und bei 75 °C fast alle Teilchen."
904f72f8-4349-475c-8337-7b2474135cba,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Bei 22 Grad ist die mittlere Geschwindigkeit zu gering um eine Reaktion auszulösen , nur schnellere Teilchen reagieren miteinander Bei 45 Grad hatten viele Teilchen EA erreicht , somit reagieren die Teilchen schnell .
Bei 75 Grad reichte EA bei fast jedem Zusammenstoß aus , um eine Reaktion zu auszulösen .
Wenn Teilchen mit einer bestimmten Geschwindigkeit aufeinanderstoßen , dann reagieren sie miteinander von Kugeln zu Stäbchen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Correct,"Incorrect.

Rationale:
Die Antwort beschreibt zwar, dass bei höheren Temperaturen mehr Teilchen die Mindestenergie erreichen und somit mehr Reaktionen stattfinden, aber es werden keine konkreten Werte oder Anteile genannt (z.B. ""sehr kleiner Anteil"" bei 22 °C, ""mehr Teilchen"" bei 45 °"
1c056e3b-7b5e-40b9-9e29-87671567302a,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Prozentualer Anteil sinkt mit Anstieg nach der Temperatur , ist dafür jedoch breitgefächerterdrei Darstellungen , oben viele , in der Mitte weniger und unten ganz wenig ; oben bleiben kurzen Zeitraum , mittlere länger und unten am längsten
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

### Rationale:
Die Antwort des Schülers deutet die MB-Verteilung nicht korrekt aufgabenbezogen und überträgt sie auch nicht klar auf das submikroskopische Modell. Es wird fälschlicherweise behauptet, dass der prozentuale Anteil mit steigender Temperatur sinkt, was"
98ead536-7278-4db5-8985-8255e17a4b78,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Die Teilchen sind in dem Bereich von 0 m / s- 2500 m / s zu verorten .
Die Häufigkeit ist sehr gestreckt und dadurch der Großteil der Teilchenim Bereich zwischen 400 m / s- 1550 m / s Deutlich unterschiedliche Geschwindigkeiten der Teilchen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

Rationale:
Die Antwort des Schülers beschreibt lediglich die Geschwindigkeitsverteilung der Teilchen und erwähnt, dass es unterschiedliche Geschwindigkeiten gibt. Es wird jedoch nicht explizit auf die Anzahl der Teilchen eingegangen, die die Mindestenergie (EA) erreichen, noch wird ein Vergleich zwischen"
051c86ad-8ecf-470f-8456-1c283484676e,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Mit steigender Temperatur bringen immer mehr Teilchen die Mindestenergie auf .
Ein Schimmer der signalisiert , dass ein Teilchen die benötigte Energie erreicht hat .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect

Rationale:
Die Antwort deutet zwar an, dass mit steigender Temperatur mehr Teilchen die Mindestenergie erreichen (""Mit steigender Temperatur bringen immer mehr Teilchen die Mindestenergie auf""), was eine korrekte Interpretation der MB-Verteilung ist. Allerdings fehlt die konkrete Übertragung auf das submikroskopische"
6d3fa784-85fd-48eb-836f-515e1c588dab,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell 22 ° : Die Mindestenergie ist meistens nicht gegeben und die Teilchen brauchen ziemlich lange um zu reagieren .
Die Energie ist nicht ausreichend .
45 ° : Die Mindestenergie ist meistens erreicht und die Teilchen reagieren miteinander .
Nur langsamere Teilchen reagieren langsamer .
Die Energie ist gerade ausreichend .
75 ° : Die Mindestgeschwindigkeit ist erreicht und die Teilchen reagieren sehr schnell miteinander .
Die Energie ist definitiv ausreichend Wie im Video gezeigt :))) Die Geschwindigkeit muss der Temperatur angepasst sein .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

Rationale:
Die Antwort des Schülers beschreibt zwar, dass bei höheren Temperaturen mehr Teilchen reagieren können, aber sie verwendet ungenaue und teilweise falsche Formulierungen. Zum Beispiel wird bei 45 °C gesagt, dass die Mindestenergie „meistens erreicht“ wird, was nicht korrekt"
056288bf-eb33-437e-a5a3-3210bae5b980,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Immer mehr Teilchen stoßen zusammen und reagieren zu den Produkten , dabei gibt es aber ein Maximum an dem die Geschwindigkeit der Teilchen wieder abnimmt onwohl die Geschwindigkeit steigt viele Produkte weniger Koalitionen schnelle Teilchen die aneinander vorbeifliegen
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

Rationale:
Die Antwort des Schülers deutet die MB-Verteilung nicht korrekt aufgabenbezogen und überträgt sie auch nicht auf das submikroskopische Modell. Es wird nicht explizit erwähnt, dass bei 22 °C nur ein sehr kleiner Anteil der Teilchen die Mindestenergie"
dcd6c8c9-3992-42cd-acdc-6cdb6289a792,afdd3dad-858c-46e7-972e-d5909efbe9ce,"Vergleiche mit Hinblick auf die Temperatur die Anzahl an Teilchen, die die sogenannte Mindestenergie (in der Animation EA dargestellt) aufbringen.","Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Je niedriger die Temperatur , desto weniger Teilchen bringen die Mindesttemperatur auf .
","{'Incorrect': ['Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).', 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'], 'Correct': 'Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.\nKorrekte Werte:\nBei 22 °C erreicht nur ein sehr kleiner Anteil der Teilchen die Mindestenergie, die für die Reaktion erforderlich ist. Bei 45 °C sind es bereits mehr Teilchen und bei 75 °C erreicht ca. die Hälfte der Teilchen die Mindestenergie. Darstellung: Größere Anzahl effektiver Zusammenstöße der Edukt-Teilchen bei höheren Temperaturen (22 °C < 45 °C < 75 °C).'}",Incorrect,"Incorrect.

Rationale:
Die Antwort des Schülers beschreibt zwar korrekt, dass bei niedrigerer Temperatur weniger Teilchen die Mindestenergie erreichen (""Je niedriger die Temperatur, desto weniger Teilchen bringen die Mindesttemperatur auf""), aber es fehlt eine aufgabenbezogene Deutung der MB-Verteilung mit konkreten Angaben"
