id,question_id,question,answer,rubric,score,pred_score
add75f41-5ae1-44ce-b110-5f6819de607d,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","da weniger edukte verwendet werden und sich die stoffmengen genau feststellen lassen , sind die ergebnisse eindeutiger und lassen sich einfacher messen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"### Response:
Correct

### Rationale:
Die Antwort begründet den Modellversuch **spezifisch** mit einer **verminderten Komplexität des Stoffumsatzes** („weniger Edukte“) und erklärt, dass dadurch die **Stoffmengen genauer feststellbar** und die Ergebnisse **eindeutiger/einfacher messbar** sind. Damit erfüllt sie das Kriterium „verminderte Komplexität des auftretenden Stoffumsatzes“ und ist nicht nur eine generische Komplexitätsaussage."
8f2e88f8-28c9-467d-b2e6-29a39874e86a,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Es ist simpler und anschaulicher , zudem dauert es nicht so lange und wir haben auch nicht die notwendigen Materialien zur Verfügung um das exakte Weizenmehl herzustellen
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort begründet den Modellversuch nur allgemein („simpler und anschaulicher“, „dauert nicht so lange“) und nennt fehlende Materialien. Sie erklärt jedoch **nicht spezifisch**, dass der Modellversuch wegen der **verminderten Komplexität des auftretenden Stoffumsatzes** genutzt wird, wie es das Kriterium für „Correct“ verlangt."
d1e4225b-032c-4999-a0ed-7699cd7f4eac,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Bei dem Modellversuch werden auf Zwischenprodukte und Inhaltsstoffe geachtet , das führt dazu , dass es zu einer exakten Verfolgung der gewollten Größen kommt .
Man schaut sich dann bei der Modellierung auch die chemische Formel an ( in diesem Fall Salzsäure und Magnesiumpulver ) .
Daraus kann man dann irgendwie die zu verfolgenden Größen exakt verfolgen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Correct,"### Response:
Incorrect

### Rationale:
Die Antwort begründet den Modellversuch nicht **spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes**. Stattdessen wird nur allgemein behauptet, dass man auf Zwischenprodukte/Inhaltsstoffe achtet und dadurch Größen „exakt verfolgen“ könne. Damit fehlt die rubric-geforderte Begründung, dass der Modellversuch genutzt wird, weil der Stoffumsatz im Modell **weniger komplex** und dadurch mess-/verfolgbar ist."
3454bc1a-f91e-4ca4-bf27-8deaf9131598,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Das Modell ist einfacher , als die Verstoffwechselung des Hefepilzes .
Durch die Vereinfachung des Sachverhalts ergibt sich die Möglichkeit , den Prozess besser zu verstehen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"### Response: Incorrect

### Rationale:
Die Antwort begründet den Modellversuch nur allgemein mit „Vereinfachung“ und „besser verstehen“. Laut Rubrik wäre **Correct** nur, wenn spezifisch auf die **verminderte Komplexität des auftretenden Stoffumsatzes** zur **Messung der Reaktionsgeschwindigkeit** eingegangen wird. Das wird hier nicht konkret genannt."
a382c99b-8a09-4a83-8137-f4c14949632b,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Um die ganzen Größen wie Masse oder Volumen berechnen zu können benötigt man eine vereinfachte Reaktion
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"[Incorrect]

### Rationale:
Die Antwort nennt nur allgemein eine „vereinfachte Reaktion“, um Größen wie Masse oder Volumen berechnen zu können. Damit wird die Anwendung des Modellversuchs **nicht spezifisch** mit der **verminderten Komplexität des auftretenden Stoffumsatzes** zur Messung der Reaktionsgeschwindigkeit begründet, wie es das Kriterium für „Correct“ verlangt."
72c1cf22-3229-41d2-8813-61aa1da5eeac,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Das Modell erlaubt das Arbeiten mit reinen Stoffen und ist später genauer nachzuvollziehen .
Das Modell bezieht sich nur auf das konkret zu betrachtende Produkt und wird nicht durch Zwischenprodukte oder weitere Reaktionsedukte beeinträchtigt .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Correct,"### Response: Correct

### Rationale:
Die Antwort begründet den Modellversuch **spezifisch** mit der **verminderten Komplexität des Stoffumsatzes**: Es wird mit „reinen Stoffen“ gearbeitet und das Modell wird „nicht durch Zwischenprodukte oder weitere Reaktionsedukte beeinträchtigt“. Damit wird genau erklärt, warum ein Modellversuch eine exakte Verfolgung der Größen (z. B. zur Reaktionsgeschwindigkeit) ermöglicht."
2e2da87a-e127-4f1a-b520-ede1a85adfd5,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Da wir sonst verschieden viele Reaktionen haben , weil aus dem Hefeteig verschiedene Zwischenprodukte hervor gehen und andere Faktoren welche dafür sorgen , dass wir die Reaktionsgeschwindigkeit nicht genau bestimmen könne .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Correct,"**Correct**

### Rationale:
Die Antwort begründet den Modellversuch **spezifisch** damit, dass im realen System (Hefeteig) **mehrere Reaktionen und Zwischenprodukte** sowie weitere Faktoren auftreten, wodurch der **Stoffumsatz komplex** wird und die Reaktionsgeschwindigkeit nicht exakt bestimmbar ist. Das entspricht der Rubrik („verminderte Komplexität des auftretenden Stoffumsatzes“)."
89c19ea3-da60-44b2-98ed-12c683134bbe,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Man kann die Ausgangstoffe und das Ergebnis genau sehen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort nennt nur, dass man „die Ausgangsstoffe und das Ergebnis genau sehen“ kann. Damit wird **nicht spezifisch begründet**, warum ein **Modellversuch zur Messung der Reaktionsgeschwindigkeit** genutzt wird, insbesondere fehlt die im Rubrik-Kriterium geforderte Begründung über die **verminderte Komplexität des auftretenden Stoffumsatzes**."
17727d48-726c-4e84-a812-d991bd7f33d4,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Exakte Produkte und Edukte Keine Zwischenprodukte
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Correct,"**Incorrect**

### Rationale:
Die Antwort nennt zwar „keine Zwischenprodukte“, begründet aber nicht **spezifisch**, warum ein **Modellversuch** zur Messung der **Reaktionsgeschwindigkeit** genutzt wird (fehlender Bezug zur Messung/Verfolgung der Größen). Außerdem wird die **verminderte Komplexität des Stoffumsatzes** nicht als Begründung ausgeführt, sondern nur stichwortartig angedeutet."
8b73a157-08e2-4d17-bc99-3a110dc099a5,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","In einem Modellversuch lassen sich die Größen wesentlich besser darstellen und messen , da dieser vereinfacht ist und vielleicht nicht alle Bedingungen beinhaltet .
Zudem kann der Versuch besser kontrolliert werden , da man nicht alle beteiligten Stoffe hinzugibt und die Konzentrationen genau bestimmen kann um es dann später in ein Verhältnis zu setzen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"### Response:
Correct

### Rationale:
Die Antwort begründet den Modellversuch **spezifisch** mit der **verminderten Komplexität des Stoffumsatzes**: Es werden „nicht alle beteiligten Stoffe“ und „nicht alle Bedingungen“ einbezogen, wodurch der Versuch besser kontrollierbar ist und Größen/Konzentrationen genauer messbar werden. Damit erfüllt sie das Kriterium der **reduzierten Komplexität des auftretenden Stoffumsatzes** (nicht nur eine allgemeine Vereinfachung)."
213083b1-b3e0-4fdc-92bb-7fb7abbd854a,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Es wird bei einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen , weil es mit einer Modellierung besser zu betrachten und genauer erkennbar ist .
Die Reaktion kann so besser festgestellt werden und findet schneller statt .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort begründet den Modellversuch nur allgemein damit, dass es „besser zu betrachten“ und „genauer erkennbar“ sei und dass die Reaktion „schneller“ stattfinde. Damit wird **nicht spezifisch** auf die im Rubrik-Kriterium geforderte **verminderte Komplexität des auftretenden Stoffumsatzes** zur Messung der Reaktionsgeschwindigkeit eingegangen, sondern eher generisch argumentiert."
46d99f97-3de1-4f1d-9573-1aca7aa849ec,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Man greift auf den Modellversuch zurück , da sich bei beiden Versuchen das Volumen der Produkte ändert .
Auch lassen sich genauere Zahlen bei dem Versuch nutzen , da die Messungen der Ergebnisse bei dem Magnesium-Versuch genauer ausfallen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort nennt zwar Messgenauigkeit und eine Volumenänderung, begründet den Modellversuch aber **nicht spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes** (wie im Rubrik-Kriterium für „Correct“ gefordert). Stattdessen bleibt die Begründung allgemein bzw. auf Messbarkeit/Genauigkeit bezogen."
3be787a7-bb7b-4c41-95e2-eddf37eeafd4,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Der Versuch in echt würde über mehrere Stunden gehen , wohingegen der Modellversuch schneller geht .
Zudem ist es schwierig die Menge der Hefepilze zu messen .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"### Response: Incorrect

### Rationale:
Die Antwort nennt zwar praktische Gründe (Zeitersparnis, Schwierigkeit die Hefemenge zu messen), begründet aber **nicht spezifisch** die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit **mit der verminderten Komplexität des auftretenden Stoffumsatzes**. Damit erfüllt sie nicht das „Correct“-Kriterium der Rubrik."
aa0c7fee-a7a6-4e46-b927-d92afabd6d04,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Damit die genau abgewogenen Mengen verwendet werden , um das bestmögliche Ergebnis zu erzielen .
Zudem ist es anschaulicher in einem Modell zu verfolgen
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort nennt zwar, dass ein Modell „anschaulicher“ ist und dass „genau abgewogene Mengen“ verwendet werden, begründet aber **nicht spezifisch** die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit mit der **verminderten Komplexität des auftretenden Stoffumsatzes** (Rubrik-Kriterium für „Correct“). Stattdessen bleibt die Begründung allgemein/unspezifisch."
f8f1ca05-0c91-43d4-a057-07ac35c775c0,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Wenn man das mit der Stärke machen bekommt man bei diesem Prozess zu mehreren Zwischenprodukten .
Diese müssten auch gemessen werden was den Versuch erschwert .
Es ist komplexer .
Bei der Modellierung hat man 2 einzelne Stoffe mit denen man einfacher experimentieren kann und es geht schneller .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Correct,"### Response:
Correct

### Rationale:
Die Antwort begründet den Modellversuch **spezifisch** damit, dass beim eigentlichen Prozess **mehrere Zwischenprodukte** entstehen, die mitgemessen werden müssten und dadurch der **Stoffumsatz komplexer** wird. Der Modellversuch reduziert diese Komplexität auf **wenige (zwei) Stoffe**, wodurch die Reaktionsgeschwindigkeit einfacher zu verfolgen ist. Das entspricht dem Kriterium „verminderte Komplexität des auftretenden Stoffumsatzes“."
2d5201f4-f27b-44a4-a613-699b0de6707b,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Er geht schneller , wobei die selben Erkenntnisse gewonnen werden können .
Zudem ist er somit einfacher und nicht so komplex .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"### Response:
Incorrect

### Rationale:
Die Antwort begründet den Modellversuch nur allgemein mit „einfacher“ und „nicht so komplex“ sowie „geht schneller“. Laut Rubrik wäre **korrekt** eine **spezifische** Begründung mit der verminderten Komplexität des **auftretenden Stoffumsatzes** (bezogen auf die Messung der Reaktionsgeschwindigkeit). Diese Spezifizierung fehlt."
1ce356c5-4dc3-4b14-8154-14807adbaa03,8a35dfaf-e9d0-466d-98b8-1e1b132bb450,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Der Modellversuch gibt eine genauere Messung an .
","{'Incorrect': ['Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht.', 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität.'], 'Correct': 'Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.'}",Incorrect,"**Incorrect**

### Rationale:
Die Antwort nennt nur allgemein, dass der Modellversuch „eine genauere Messung“ ermögliche. Sie begründet jedoch nicht **spezifisch** mit der **verminderten Komplexität des auftretenden Stoffumsatzes** (Rubrik-Kriterium für „Correct“) und erklärt auch nicht, warum dies für die Messung der Reaktionsgeschwindigkeit nötig ist."
ae70f2f0-2999-4f9f-9faf-f423f70c7816,b835a560-6e0a-4dc2-a661-ce64a7d4eb39,Beantworte die Frage 'Brauchen wir eigentlich Katalase?' mit mindestens drei Argumenten und wende zu Übungszwecken das CER-Schema explizit an. Beleg 3 (E 3):,"Kinder die am Zellweger-Syndrom leiden , sterben im Säuglingsalter .
Das liegt daran , dass peroxysomale Enzyme schlecht bis garnicht funktionieren und in denen viel Katalase enthalten ist .
","{'Incorrect': ['Die Schüler:innen erläutern auf Basis des Experiments keinen Zusammenhang zwischen fehlendem Abbau von Wasserstoffperoxid und inakiivierter Katalase.', 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenahng zwischen dem Abbau von Wasserstoffperoxid und dem zerstörten Lebergewebe (oberflächlich).'], 'Correct': 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenhang zwischen dem Abbau von Wasserstoffperoxid und der inaktivierten Katalase (spezifisch),'}",Incorrect,"Incorrect

**Rationale:** Die Antwort nennt zwar, dass bei Zellweger-Syndrom peroxysomale Enzyme (u. a. Katalase) nicht funktionieren, stellt aber **nicht auf Basis des Experiments** den geforderten **spezifischen Zusammenhang zwischen dem Abbau von Wasserstoffperoxid und inaktivierter Katalase** her. Außerdem werden **CER** und **mindestens drei Argumente** nicht explizit umgesetzt."
a2f22b9d-21d9-426d-b9f7-137b9df03cd3,b835a560-6e0a-4dc2-a661-ce64a7d4eb39,Beantworte die Frage 'Brauchen wir eigentlich Katalase?' mit mindestens drei Argumenten und wende zu Übungszwecken das CER-Schema explizit an. Beleg 3 (E 3):,"Wasserstoffperoxid im Übermaß schädigt die Zellen ( siehe Versuch zur Funktion von Katalase ) .
Katalase verhindert das , indem sie Wasserstoffperoxid in Sauerstoff umwandelt .
","{'Incorrect': ['Die Schüler:innen erläutern auf Basis des Experiments keinen Zusammenhang zwischen fehlendem Abbau von Wasserstoffperoxid und inakiivierter Katalase.', 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenahng zwischen dem Abbau von Wasserstoffperoxid und dem zerstörten Lebergewebe (oberflächlich).'], 'Correct': 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenhang zwischen dem Abbau von Wasserstoffperoxid und der inaktivierten Katalase (spezifisch),'}",Correct,"**Incorrect**

### Rationale:
Nach dem Rubrik-Kriterium für **Correct** muss **auf Basis des Experiments spezifisch** der Zusammenhang zwischen **Abbau von Wasserstoffperoxid** und **inaktivierter Katalase** erläutert werden. Die Antwort erklärt zwar allgemein, dass Katalase Wasserstoffperoxid abbaut und Zellen schützt, nennt aber **nicht explizit**, was im Experiment bei **inaktivierter Katalase** passiert (z. B. kein/verminderter Abbau). Außerdem wird das **CER-Schema** nicht ausdrücklich angewendet."
fc4a7e8f-a604-4f30-8075-213e4e27ff7a,b835a560-6e0a-4dc2-a661-ce64a7d4eb39,Beantworte die Frage 'Brauchen wir eigentlich Katalase?' mit mindestens drei Argumenten und wende zu Übungszwecken das CER-Schema explizit an. Beleg 3 (E 3):,"Sie sorgt für die schaumbildung
","{'Incorrect': ['Die Schüler:innen erläutern auf Basis des Experiments keinen Zusammenhang zwischen fehlendem Abbau von Wasserstoffperoxid und inakiivierter Katalase.', 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenahng zwischen dem Abbau von Wasserstoffperoxid und dem zerstörten Lebergewebe (oberflächlich).'], 'Correct': 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenhang zwischen dem Abbau von Wasserstoffperoxid und der inaktivierten Katalase (spezifisch),'}",Incorrect,"**Incorrect**

**Rationale:** Laut Rubrik muss ein *spezifischer Zusammenhang* zwischen dem Abbau von Wasserstoffperoxid und *inaktivierter Katalase* auf Basis des Experiments erläutert werden. Die Antwort („Sie sorgt für die Schaumbildung“) beschreibt nur ein Beobachtungsmerkmal und stellt weder den Bezug zu Wasserstoffperoxid-Abbau noch zur inaktivierten Katalase her (außerdem kein CER-Schema, keine drei Argumente)."
a7f8ec5c-756f-4088-b467-360af5a42411,b835a560-6e0a-4dc2-a661-ce64a7d4eb39,Beantworte die Frage 'Brauchen wir eigentlich Katalase?' mit mindestens drei Argumenten und wende zu Übungszwecken das CER-Schema explizit an. Beleg 3 (E 3):,"Katalase wird benötigt , um langkettige Fettsäuren abzubauen , welche wichtige Energielieferanten für unseren Körper sind
","{'Incorrect': ['Die Schüler:innen erläutern auf Basis des Experiments keinen Zusammenhang zwischen fehlendem Abbau von Wasserstoffperoxid und inakiivierter Katalase.', 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenahng zwischen dem Abbau von Wasserstoffperoxid und dem zerstörten Lebergewebe (oberflächlich).'], 'Correct': 'Die Schüler:innen erläutern auf Basis des Experiments einen Zusammenhang zwischen dem Abbau von Wasserstoffperoxid und der inaktivierten Katalase (spezifisch),'}",Incorrect,"Incorrect

Rationale: Die Antwort stellt keinen Bezug zum Experiment her und erläutert **nicht** den geforderten spezifischen Zusammenhang zwischen **Abbau von Wasserstoffperoxid** und **inaktivierter Katalase**. Stattdessen wird Katalase fälschlich mit dem Abbau langkettiger Fettsäuren begründet und das **CER-Schema** wird nicht explizit angewendet."
